,Country/Region,Date,Confirmed,Deaths,Recovered
10165,Sri Lanka,2/13/20,1,0,1
10166,Sri Lanka,2/14/20,1,0,1
10167,Sri Lanka,2/15/20,1,0,1
10168,Sri Lanka,2/16/20,1,0,1
10169,Sri Lanka,2/17/20,1,0,1
10170,Sri Lanka,2/18/20,1,0,1
10171,Sri Lanka,2/19/20,1,0,1
10172,Sri Lanka,2/2/20,1,0,0
10173,Sri Lanka,2/20/20,1,0,1
10174,Sri Lanka,2/21/20,1,0,1
10175,Sri Lanka,2/22/20,1,0,1
10176,Sri Lanka,2/23/20,1,0,1
10177,Sri Lanka,2/24/20,1,0,1
10178,Sri Lanka,2/25/20,1,0,1
10179,Sri Lanka,2/26/20,1,0,1
10180,Sri Lanka,2/27/20,1,0,1
10181,Sri Lanka,2/28/20,1,0,1
10182,Sri Lanka,2/29/20,1,0,1
10183,Sri Lanka,2/3/20,1,0,0
10184,Sri Lanka,2/4/20,1,0,0
10185,Sri Lanka,2/5/20,1,0,0
10186,Sri Lanka,2/6/20,1,0,0
10187,Sri Lanka,2/7/20,1,0,0
10188,Sri Lanka,2/8/20,1,0,1
10189,Sri Lanka,2/9/20,1,0,1
10190,Sri Lanka,3/1/20,1,0,1
10191,Sri Lanka,3/10/20,1,0,1
10192,Sri Lanka,3/11/20,2,0,1
10193,Sri Lanka,3/12/20,2,0,1
10194,Sri Lanka,3/13/20,6,0,1
10195,Sri Lanka,3/14/20,10,0,1
10196,Sri Lanka,3/15/20,18,0,1
10197,Sri Lanka,3/16/20,28,0,1
10198,Sri Lanka,3/17/20,44,0,1
10199,Sri Lanka,3/18/20,51,0,1
10200,Sri Lanka,3/19/20,60,0,3
10201,Sri Lanka,3/2/20,1,0,1
10202,Sri Lanka,3/20/20,73,0,3
10203,Sri Lanka,3/21/20,77,0,1
10204,Sri Lanka,3/22/20,82,0,3
10205,Sri Lanka,3/23/20,97,0,3
10206,Sri Lanka,3/24/20,102,0,2
10207,Sri Lanka,3/25/20,102,0,3
10208,Sri Lanka,3/26/20,106,0,7
10209,Sri Lanka,3/27/20,106,0,7
10210,Sri Lanka,3/28/20,113,1,9
10211,Sri Lanka,3/29/20,117,1,11
10212,Sri Lanka,3/3/20,1,0,1
10213,Sri Lanka,3/30/20,122,2,15
10214,Sri Lanka,3/31/20,143,2,17
10215,Sri Lanka,3/4/20,1,0,1
10216,Sri Lanka,3/5/20,1,0,1
10217,Sri Lanka,3/6/20,1,0,1
10218,Sri Lanka,3/7/20,1,0,1
10219,Sri Lanka,3/8/20,1,0,1
10220,Sri Lanka,3/9/20,1,0,1
10221,Sri Lanka,4/1/20,146,3,21
10222,Sri Lanka,4/10/20,190,7,54
10223,Sri Lanka,4/11/20,198,7,54
10224,Sri Lanka,4/12/20,210,7,56
10225,Sri Lanka,4/13/20,217,7,56
10226,Sri Lanka,4/14/20,233,7,61
10227,Sri Lanka,4/15/20,238,7,63
10228,Sri Lanka,4/16/20,238,7,68
10229,Sri Lanka,4/17/20,244,7,77
10230,Sri Lanka,4/18/20,254,7,86
10231,Sri Lanka,4/19/20,271,7,96
10232,Sri Lanka,4/2/20,151,4,21
10233,Sri Lanka,4/20/20,304,7,98
10234,Sri Lanka,4/21/20,310,7,102
10235,Sri Lanka,4/22/20,330,7,105
10236,Sri Lanka,4/23/20,368,7,107
10237,Sri Lanka,4/24/20,420,7,109
10238,Sri Lanka,4/25/20,460,7,118
10239,Sri Lanka,4/26/20,523,7,120
10240,Sri Lanka,4/27/20,588,7,126
10241,Sri Lanka,4/28/20,619,7,134
10242,Sri Lanka,4/29/20,649,7,136
10243,Sri Lanka,4/3/20,159,4,24
10244,Sri Lanka,4/30/20,663,7,154
10245,Sri Lanka,4/4/20,166,5,27
10246,Sri Lanka,4/5/20,176,5,33
10247,Sri Lanka,4/6/20,178,5,38
10248,Sri Lanka,4/7/20,185,6,42
10249,Sri Lanka,4/8/20,189,7,44
10250,Sri Lanka,4/9/20,190,7,49
10251,Sri Lanka,5/1/20,690,7,162
10252,Sri Lanka,5/2/20,705,7,172
10253,Sri Lanka,5/3/20,718,7,184
10254,Sri Lanka,5/4/20,751,8,194
10255,Sri Lanka,5/5/20,771,9,213
10256,Sri Lanka,5/6/20,797,9,215
10257,Sri Lanka,5/7/20,824,9,232
10258,Sudan,3/13/20,1,1,0
10259,Sudan,3/14/20,1,1,0
10260,Sudan,3/15/20,1,1,0
10261,Sudan,3/16/20,1,1,0
10262,Sudan,3/17/20,1,1,0
10263,Sudan,3/18/20,2,1,0
10264,Sudan,3/19/20,2,1,0
10265,Sudan,3/20/20,2,1,0
10266,Sudan,3/21/20,2,1,0
10267,Sudan,3/22/20,2,1,0
10268,Sudan,3/23/20,2,1,0
10269,Sudan,3/24/20,3,1,0
10270,Sudan,3/25/20,3,1,0
10271,Sudan,3/26/20,3,1,0
10272,Sudan,3/27/20,3,1,0
10273,Sudan,3/28/20,5,1,0
10274,Sudan,3/29/20,6,1,0
10275,Sudan,3/30/20,6,2,0
10276,Sudan,3/31/20,7,2,1
10277,Sudan,4/1/20,7,2,2
10278,Sudan,4/10/20,17,2,2
10279,Sudan,4/11/20,19,2,2
10280,Sudan,4/12/20,19,2,2
10281,Sudan,4/13/20,29,4,4
10282,Sudan,4/14/20,32,5,4
10283,Sudan,4/15/20,32,5,4
10284,Sudan,4/16/20,32,5,4
10285,Sudan,4/17/20,33,6,4
10286,Sudan,4/18/20,66,10,6
10287,Sudan,4/19/20,66,10,6
10288,Sudan,4/2/20,8,2,2
10289,Sudan,4/20/20,107,12,8
10290,Sudan,4/21/20,107,12,8
10291,Sudan,4/22/20,140,13,12
10292,Sudan,4/23/20,174,16,14
10293,Sudan,4/24/20,174,16,14
10294,Sudan,4/25/20,213,17,19
10295,Sudan,4/26/20,237,21,20
10296,Sudan,4/27/20,275,22,21
10297,Sudan,4/28/20,318,25,31
10298,Sudan,4/29/20,375,28,32
10299,Sudan,4/3/20,10,2,2
10300,Sudan,4/30/20,442,31,39
10301,Sudan,4/4/20,10,2,2
10302,Sudan,4/5/20,12,2,2
10303,Sudan,4/6/20,12,2,2
10304,Sudan,4/7/20,14,2,2
10305,Sudan,4/8/20,14,2,2
10306,Sudan,4/9/20,15,2,2
10307,Sudan,5/1/20,533,36,46
10308,Sudan,5/2/20,592,41,52
10309,Sudan,5/3/20,592,41,52
10310,Sudan,5/4/20,678,41,61
10311,Sudan,5/5/20,778,45,70
10312,Sudan,5/6/20,852,49,80
10313,Sudan,5/7/20,930,52,92
10314,Suriname,3/14/20,1,0,0
10315,Suriname,3/15/20,1,0,0
10316,Suriname,3/16/20,1,0,0
10317,Suriname,3/17/20,1,0,0
10318,Suriname,3/18/20,1,0,0
10319,Suriname,3/19/20,1,0,0
10320,Suriname,3/20/20,4,0,0
10321,Suriname,3/21/20,4,0,0
10322,Suriname,3/22/20,5,0,0
10323,Suriname,3/23/20,5,0,0
10324,Suriname,3/24/20,7,0,0
10325,Suriname,3/25/20,8,0,0
10326,Suriname,3/26/20,8,0,0
10327,Suriname,3/27/20,8,0,0
10328,Suriname,3/28/20,8,0,0
10329,Suriname,3/29/20,8,0,0
10330,Suriname,3/30/20,8,0,0
10331,Suriname,3/31/20,9,0,0
10332,Suriname,4/1/20,10,0,0
10333,Suriname,4/10/20,10,1,4
10334,Suriname,4/11/20,10,1,4
10335,Suriname,4/12/20,10,1,4
10336,Suriname,4/13/20,10,1,6
10337,Suriname,4/14/20,10,1,6
10338,Suriname,4/15/20,10,1,6
10339,Suriname,4/16/20,10,1,6
10340,Suriname,4/17/20,10,1,6
10341,Suriname,4/18/20,10,1,6
10342,Suriname,4/19/20,10,1,6
10343,Suriname,4/2/20,10,0,0
10344,Suriname,4/20/20,10,1,6
10345,Suriname,4/21/20,10,1,6
10346,Suriname,4/22/20,10,1,6
10347,Suriname,4/23/20,10,1,6
10348,Suriname,4/24/20,10,1,7
10349,Suriname,4/25/20,10,1,7
